time_index,voltage
418,-0.03457963105793
419,0.06432019543506955
420,0.062102505495877605
421,0.0811491811698055
422,0.027109960085773564
423,0.034997026235252394
424,0.11721350141251902
425,0.11754142666395626
426,0.1238560162531039
427,0.13139480137566262
428,0.16256337510875046
429,0.13407063858053547
430,0.10725141641035946
431,0.1769714693676036
432,0.11120630095437128
433,0.20258378597348167
434,0.016424429031098947
435,0.18587579546263017
436,0.1517678587618592
437,0.12199720138248478
438,0.17165569652928295
439,0.11185284777167681
440,0.13175050113552175
441,0.11933814265375432
442,0.20818562936337712
443,0.22640287132323716
444,0.19457351717962806
445,0.23329742703542683
446,0.28148799396857455
447,0.19264234512766854
448,0.2720757763474455
449,0.24182394669602084
450,0.18699338938660856
451,0.27927241556030064
452,0.24203644515042305
453,0.18725582661911885
454,0.2800174369539933
455,0.3066055094642951
456,0.36206219210510554
457,0.2554066813923729
458,0.3192954394479546
459,0.3066380183230632
460,0.2215687194453954
461,0.3094551429488706
462,0.2732409642962448
463,0.32362055842908066
464,0.3042430130409997
465,0.2884247152200729
466,0.4213725952617155
467,0.28601630457263794
468,0.2437329181767115
469,0.2863630994310214
470,0.3387213456082175
471,0.30990547830182297
472,0.2894959749516589
473,0.2997920969362197
474,0.2148974169219126
475,0.31278170467767913
476,0.3222204978528219
477,0.27269085082229605
478,0.3681738487563015
479,0.3304983602614967
480,0.31707437716178394
481,0.42008653799890877
482,0.3666943193766909
483,0.43562751896167373
484,0.3291749807658089
485,0.44625087088457505
486,0.35311607865241007
487,0.40304249895564787
488,0.3322334628246224
489,0.4480963345206034
490,0.3504393869082348
491,0.4015938210266504
492,0.3553604145930429
493,0.41269220474377133
494,0.45043286191137927
495,0.4243552676964276
496,0.32878937284029885
497,0.31008198240867413
498,0.4207835317043477
499,0.3675446045487401
500,0.3859270773535742
501,0.3989598513057543
502,0.3530160480094158
503,0.36529427518458857
504,0.41108233608814826
505,0.39856123299533686
506,0.3656317438889903
507,0.4370995482340008
508,0.40131338690159235
509,0.42126278933634836
510,0.4030890600018946
511,0.4198413857489676
512,0.45610686652808335
513,0.47768213956591277
514,0.4769733154539793
515,0.40790263916456854
516,0.41209738071737745
517,0.45500339503877846
518,0.4229053002605882
519,0.4869112906317714
520,0.40296164243198856
521,0.40517985734261575
522,0.4652456447967829
523,0.3889620579438786
524,0.5059454228263246
525,0.4138700591195428
526,0.460391078395344
527,0.38715876179742476
528,0.4175855570422087
529,0.32957081986149483
530,0.3950419840606887
531,0.38188295420233415
532,0.36115401515822165
533,0.3570898717540675
534,0.3970332277437081
535,0.41516068678341783
536,0.2964105891444476
537,0.29513709578069836
538,0.321076216083974
539,0.3862928037279884
540,0.39456883861873077
541,0.3888646549367022
542,0.4184164387240598
543,0.4104416033215561
544,0.26799679933202813
545,0.30129721448369423
546,0.4270141259814775
547,0.39698475525941757
548,0.29218770313053266
549,0.31468762244497617
550,0.3545503436149191
551,0.2977825318581568
552,0.291641509811115
553,0.34028470527521804
554,0.34080375303527166
555,0.3701140408340472
556,0.29740158016988694
557,0.24605261410074225
558,0.34403538533717815
559,0.278662021343436
560,0.3442241384569978
561,0.26123753151910867
562,0.33871160247482907
563,0.17848399924511
564,0.213582121922781
565,0.23827830869057487
566,0.3059347610222692
567,0.18191214564047842
568,0.1848073710150201
569,0.21928307912627273
570,0.19806588785532575
571,0.24621008306524325
572,0.30920100708882825
573,0.18561147511119233
574,0.21543680741632332
575,0.24062021551852886
576,0.18162299887709327
577,0.27296769775656676
578,0.2886032814137327
579,0.15687802958167985
580,0.12757571182195027
581,0.19283848842105078
582,0.19550584893066464
583,0.20516757267803248
584,0.16772927708882848
585,0.1737633652781933
586,0.11065372755964462
587,0.1837268957802088
588,0.14323264697471863
589,0.18291805232857036
590,0.1171501055546046
591,0.14165111470399236
592,0.15321968998503688
593,0.10422177866802687
594,0.05036828435090529
595,0.11367691042596527
596,0.11598985173562111
597,0.1184114105645518
598,0.10961064505783005
599,0.11168632433620289
600,0.04609532713757168
601,0.15712328230708372
602,0.08873010709759677
603,0.13146292195761128
604,0.10629811218545451
605,0.03852895114451051
606,0.1252676049473862
607,0.07463882919285489
608,0.01505045335917108
609,-0.016006757456653507
610,0.029976034439117415
611,-0.0026475312223495813
612,0.08944005960530695
613,0.04883921308295659
614,0.06464846219044058
615,-0.06094577450954228
616,-0.04477226526349004
617,-0.08470304926577002
618,0.10020856710647343
619,-0.02511748986748806
620,-0.09847851256471271
621,-0.07297106940764053
622,-0.07848673358886536
623,-0.03214129334111624
624,0.03247827128381373
625,-0.13056442465914206
626,-0.024213453498105414
627,-0.11906758118177749
628,-0.08243923922160458
629,-0.15067506038499795
630,-0.0693330459157139
631,-0.0809402977671531
632,-0.07879250302966176
633,-0.14047508446760731
634,-0.05809177971702058
635,-0.19262771304584925
636,-0.15365936426738414
637,-0.0776311693763841
638,-0.10293686163737376
639,-0.18470799678845837
640,-0.15918645110161228
641,-0.14250345298897657
642,-0.22935581402904023
643,-0.02366740881428006
644,-0.1926386255264776
645,-0.1339701515514747
646,-0.17345277807544626
647,-0.18295491494474592
648,-0.2370584865043517
649,-0.2016456153104262
650,-0.21318178112216649
651,-0.2174769990802726
652,-0.18869716611859405
653,-0.21962973134627461
654,-0.24413817116879583
655,-0.25068047799696275
656,-0.20992687471669322
657,-0.11554089836125253
658,-0.2119537074495745
659,-0.24558162924947585
660,-0.20174078054049252
661,-0.20671351414449837
662,-0.2787405973249145
663,-0.22385538550220013
664,-0.2264477693281242
665,-0.31786600858780534
666,-0.29684319748565097
667,-0.32107967910351776
668,-0.2698317301076417
669,-0.29233172269628993
670,-0.24464028597555207
671,-0.33598321952565163
672,-0.316441193487068
673,-0.33112353425591023
674,-0.3402821707393538
675,-0.2405677791639541
676,-0.3014611168959952
677,-0.3914470097065608
678,-0.26337406567160954
679,-0.31189163063827474
680,-0.38240017007069216
681,-0.4553681194446658
682,-0.41224835760116735
683,-0.40367995568350584
684,-0.294401403721931
685,-0.2628599910523951
686,-0.3080104239782248
687,-0.2985678119411306
688,-0.3231783631789678
689,-0.361542073322828
690,-0.37823372310388514
691,-0.3466007000088133
692,-0.40400865976326805
693,-0.3934766565806547
694,-0.37625649293368
695,-0.4355484350311138
696,-0.3006779511806356
697,-0.5039769763988426
698,-0.4482991785199581
699,-0.3984202416488581
700,-0.44726740431716366
701,-0.42473296440588404
702,-0.3723445661795324
703,-0.38083802810950257
704,-0.41955327179933516
705,-0.4270887412872016
706,-0.3936102646821899
707,-0.38229602900520976
708,-0.38540684148790677
709,-0.36566802752354655
710,-0.40847419135631596
711,-0.45967588986914093
712,-0.3500804817718799
713,-0.41818674992929256
714,-0.36712070199190683
715,-0.40781220150538783
716,-0.4289838008838092
717,-0.45841255768458034
718,-0.3837696478979914
719,-0.40629472903751707
720,-0.3670348959857891
721,-0.3845729546037723
722,-0.33173677406601626
723,-0.39639110863658
724,-0.426097100589284
725,-0.4122477822046854
726,-0.36644669947455705
727,-0.3928238381285663
728,-0.41161080753843043
729,-0.33895226538317136
730,-0.4253887169110169
731,-0.3842380926661462
732,-0.3627720262405595
733,-0.3874757634426372
734,-0.3978554965323366
735,-0.4238837689685551
736,-0.3864906729957275
737,-0.37546879902097646
738,-0.37467898650134984
739,-0.35146617436990074
740,-0.3610464195057296
741,-0.3463061163325819
742,-0.3846250229295858
743,-0.42588470038747755
744,-0.33994128727566436
745,-0.2984692225906803
746,-0.38921664773747044
747,-0.17869226148580453
748,-0.35384621937902005
749,-0.4227511494048118
750,-0.2952175570405957
751,-0.2474601630553377
752,-0.3163966535399464
753,-0.29753748776117445
754,-0.29520386393649223
755,-0.427879023675691
756,-0.33513967120073224
757,-0.3059325233411007
758,-0.3013244613194946
759,-0.32770657037394885
760,-0.2945572127974453
761,-0.4131547210651647
762,-0.3242138731042752
763,-0.2830400753529712
764,-0.3166543550237023
765,-0.34863399074742984
766,-0.32013124571035945
767,-0.3188323043364515
768,-0.33920695231530995
769,-0.3023381523156907
770,-0.33184948289818006
771,-0.2601206715321354
772,-0.21430277299382394
773,-0.3594127174118996
774,-0.2600225708304285
775,-0.31516531730414143
776,-0.32262050459636815
777,-0.288890155262642
778,-0.33585418909706755
779,-0.23256105509097058
780,-0.12915642227072277
781,-0.16956949816876835
782,-0.18380423862613673
783,-0.18064744369438993
784,-0.19768231220903618
785,-0.14546451968606802
786,-0.1904752595467514
787,-0.11967424780447952
788,-0.06737266397325573
789,-0.17821337827129838
790,-0.20046313720083317
791,-0.14698103965075635
792,-0.29126111427434476
793,-0.13379881026751972
794,-0.18004679861971998
795,-0.1221420452156467
796,-0.17397330713366588
797,-0.28212477363271465
798,-0.08068772396841604
799,-0.04401902714803682
800,-0.13491405823046385
801,-0.07644687490729436
802,-0.07283317537840572
803,-0.02371361975216392
804,0.008453323196895457
805,-0.05431884812101627
806,0.005655673609578277
807,-0.09632132421518873
808,-0.0015212181005421765
809,-0.1165131870857703
810,0.027321832008932706
811,-0.1057762520908809
812,0.03170999476743152
813,-0.021058067989422714
814,-0.07853879561506216
815,0.02038738135994968
816,0.03989101516203401
817,0.026531921581519305
818,-0.04183028300560948
819,0.0651390840222026
820,0.018299633655385308
821,-0.007242661360168313
822,-0.04903832328376901
823,0.08302235163366331
824,0.11403041651607679
825,0.06760852709647691
826,0.14497980807866895
827,0.058351342880762394
828,0.10767276532579714
829,0.12131128771729018
830,0.013711264454159613
831,0.09268860785547743
832,0.16613476909101776
833,0.0925696420758179
834,0.12495704373157447
835,0.12036202508334258
836,0.179731203893756
837,0.14989864838217049
838,0.17843583915296823
839,0.07220476526232529
840,0.21404506286069527
841,0.18025308579348637
842,0.12537374077756092
843,0.12614596663224423
844,0.13211816044316094
845,0.13214183904457755
846,0.12698415463628215
847,0.12873929093272457
848,0.126666738646122
849,0.2115389507581982
850,0.16153050566847005
851,0.08523673000853808
852,0.12340207049899078
853,0.21611335500565843
854,0.22112856629243033
855,0.1746196419581596
856,0.20988962183224327
857,0.22627577903988227
858,0.24611805888499674
859,0.27231566387057954
860,0.220110409106124
861,0.3327098612239833
862,0.20298705409736764
863,0.25863026307877796
864,0.2705506847384231
865,0.2538154776616133
866,0.17864218083031824
867,0.21762568385606737
868,0.2966522012999425
869,0.27844748734713715
870,0.2911802984804548
871,0.2976238973641895
872,0.3029623182288269
873,0.4000948755841634
874,0.3325432056586357
875,0.33698426033601614
876,0.2753005034357738
877,0.24055558340002425
878,0.341262033274032
879,0.5060468998940287
880,0.3621670262563631
881,0.33330845068956727
882,0.2920232209807186
883,0.2691231618504928
884,0.35729819747302644
885,0.32681138615118066
886,0.3748242503328598
887,0.2800802487767475
888,0.36389777149179103
889,0.3466616173063742
890,0.2624584693906654
891,0.4306232134647926
892,0.4115202296314789
893,0.32380699046157796
894,0.4022609955918285
895,0.29780426483477557
896,0.29089228162641834
897,0.37004371530689917
898,0.399356134046273
899,0.3242203396719534
900,0.4016581046781306
901,0.3939012222037232
902,0.4008572912322506
903,0.33547234955323335
904,0.37742563525158285
905,0.35421857267813694
906,0.4467355379921003
907,0.3656310736249112
908,0.4232491478361637
909,0.39747625568084166
910,0.3903540784031567
911,0.40460172780183806
912,0.44312335630009847
913,0.3562955495131034
914,0.4380648938946344
915,0.43354442454501074
916,0.3215764042524448
917,0.3635449250635041
918,0.3793503633339923
919,0.37452545067683624
920,0.34336703952432623
921,0.4661690066201763
922,0.40816972740624674
923,0.45172578425039117
924,0.4087774105089913
925,0.5096981269710862
926,0.3897555896922696
927,0.4305687726257355
928,0.404105105152789
929,0.3935141159732003
930,0.40433242769177885
931,0.3938867328921104
932,0.4039247258649511
933,0.32196121243805786
934,0.3517633353389598
935,0.41918215334913417
936,0.37164470119308646
937,0.3714642039587792
938,0.41632004276910434
939,0.353320689343726
940,0.39151138207648367
941,0.4094139490438415
942,0.409839713191644
943,0.48788219973163865
944,0.4091971304648039
945,0.3722398358699765
946,0.41237974381689096
947,0.3589005396407647
948,0.3726679745237325
949,0.33825097807649673
950,0.30853440765874285
951,0.3166869642673091
952,0.338839597633423
953,0.32209716638930785
954,0.3436691839435196
955,0.4027441272581376
956,0.3603895086441277
957,0.37193509518152096
958,0.34500772176505506
959,0.3605412787587544
960,0.2863940676657646
961,0.25708515996912307
962,0.27177093091726484
963,0.3521425044823048
964,0.38402771209254316
965,0.2859238859511296
966,0.3991585257060008
967,0.3719425524133022
968,0.25450991825329433
969,0.33206725467297943
970,0.16994007852445106
971,0.2682479507196341
972,0.2991568257938285
973,0.32648490660163787
974,0.2764749320811751
975,0.34771510818738316
976,0.23415987280063813
977,0.26489166279191817
978,0.18290122954724053
979,0.23941835670345085
980,0.22581528647199506
981,0.1621755496558479
982,0.18892165299682517
983,0.23761354505741544
984,0.20243657403870358
985,0.19332234527637313
986,0.2019198126749
987,0.25463042554278464
988,0.20036827664043916
989,0.22347768212780628
990,0.15988357451025925
991,0.2353447241822189
992,0.3223369326272079
993,0.15039866336267538
994,0.11196082106639227
995,0.20372245423972957
996,0.25747744879975193
997,0.23013069524996238
998,0.2569348872771816
999,0.1584622064054892
1000,0.08912011422430965
1001,0.11552096283048907
1002,0.12341444992832916
1003,0.14136562578967599
1004,0.10138559595114471
1005,0.08982160150556989
1006,-0.06801869252498557
1007,0.07742278697335994
1008,0.15450867926722792
1009,0.03464384505335521
1010,0.09305611068648068
1011,0.057419038034959125
1012,0.14127167940050678
1013,0.09816503940251436
1014,0.09642438367978404
1015,0.028793205119556367
1016,0.10312999997135765
1017,0.054548684948236975
1018,0.11699085985302576
1019,0.049708862388074634
1020,-0.0033434522115925597
1021,0.07959087999347668
1022,-0.01316393522934287
1023,-0.0025224125611008055
